sexo,provincia,comunidad,tasa,año,media,trimestre
hombres,avila,castilla y leon,empleo,2007,60.24,segundo
hombres,avila,castilla y leon,empleo,2007,61.55,tercero
hombres,avila,castilla y leon,empleo,2007,60.78,cuarto
hombres,gerona,cataluña,paro,2007,6.15,tercero
hombres,gerona,cataluña,paro,2007,6.07,cuarto
hombres,lerida,cataluña,paro,2007,2.51,tercero
hombres,leon,castilla y leon,actividad,2007,59.0,tercero
hombres,leon,castilla y leon,actividad,2007,58.84,segundo
hombres,leon,castilla y leon,actividad,2007,59.13,primero
hombres,alava,pais vasco,paro,2007,3.48,tercero
hombres,alava,pais vasco,paro,2007,2.92,cuarto
hombres,guipuzcoa,pais vasco,paro,2007,4.74,primero
hombres,guipuzcoa,pais vasco,paro,2007,4.04,segundo
hombres,barcelona,cataluña,empleo,2007,69.42,cuarto
hombres,vizcaya,pais vasco,empleo,2007,61.7,cuarto
hombres,badajoz,extremadura,paro,2007,10.3,cuarto
hombres,caceres,extremadura,actividad,2007,63.01,primero
hombres,cantabria,cantabria,paro,2007,3.3,cuarto
hombres,caceres,extremadura,actividad,2007,62.76,tercero
hombres,cuenca,castilla la mancha,paro,2007,3.66,tercero
hombres,cordoba,andalucia,actividad,2007,67.32,segundo
hombres,granada,andalucia,actividad,2007,65.5,primero
hombres,cordoba,andalucia,actividad,2007,66.58,primero
hombres,coruña,galicia,actividad,2007,64.14,cuarto
hombres,gerona,cataluña,paro,2007,7.97,primero
hombres,cordoba,andalucia,actividad,2007,66.41,cuarto
hombres,cantabria,cantabria,paro,2007,4.89,tercero
hombres,coruña,galicia,paro,2007,6.29,cuarto
hombres,coruña,galicia,actividad,2007,63.2,tercero
hombres,coruña,galicia,actividad,2007,63.57,segundo
hombres,cordoba,andalucia,actividad,2007,67.49,tercero
hombres,coruña,galicia,actividad,2007,61.88,primero
hombres,coruña,galicia,paro,2007,6.05,segundo
hombres,coruña,galicia,paro,2007,6.96,primero
hombres,coruña,galicia,paro,2007,5.35,tercero
hombres,granada,andalucia,actividad,2007,65.67,tercero
hombres,barcelona,cataluña,actividad,2007,73.5,cuarto
hombres,granada,andalucia,actividad,2007,65.93,segundo
hombres,granada,andalucia,actividad,2007,65.01,cuarto
hombres,barcelona,cataluña,actividad,2007,73.28,tercero
hombres,barcelona,cataluña,actividad,2007,72.6,segundo
hombres,vizcaya,pais vasco,paro,2007,6.48,tercero
hombres,vizcaya,pais vasco,paro,2007,4.86,cuarto
hombres,barcelona,cataluña,actividad,2007,72.02,primero
mujeres,badajoz,extremadura,actividad,2008,44.02,tercero
mujeres,badajoz,extremadura,actividad,2008,44.03,cuarto
hombres,cuenca,castilla la mancha,paro,2008,8.22,cuarto
mujeres,sevilla,andalucia,paro,2008,18.4,primero
hombres,cuenca,castilla la mancha,paro,2008,5.63,segundo
hombres,cuenca,castilla la mancha,paro,2008,3.87,primero
hombres,castellon,comunidad valenciana,actividad,2008,72.32,tercero
mujeres,avila,castilla y leon,empleo,2008,37.75,primero
hombres,castellon,comunidad valenciana,actividad,2008,71.54,cuarto
hombres,huesca,aragon,paro,2008,3.68,primero
hombres,cuenca,castilla la mancha,paro,2008,3.9,tercero
hombres,rioja,la rioja,empleo,2008,65.63,primero
hombres,rioja,la rioja,paro,2008,6.89,tercero
hombres,rioja,la rioja,empleo,2008,66.3,tercero
hombres,huesca,aragon,paro,2008,2.72,tercero
hombres,huesca,aragon,paro,2008,6.74,cuarto
mujeres,sevilla,andalucia,paro,2008,20.15,tercero
mujeres,sevilla,andalucia,paro,2008,21.92,cuarto
mujeres,guipuzcoa,pais vasco,empleo,2008,47.21,cuarto
mujeres,guipuzcoa,pais vasco,empleo,2008,48.48,tercero
mujeres,guipuzcoa,pais vasco,empleo,2008,48.41,segundo
mujeres,avila,castilla y leon,empleo,2008,35.58,cuarto
mujeres,sevilla,andalucia,actividad,2008,47.97,primero
hombres,rioja,la rioja,actividad,2008,71.2,tercero
hombres,rioja,la rioja,actividad,2008,70.44,segundo
hombres,rioja,la rioja,actividad,2008,68.84,primero
hombres,rioja,la rioja,empleo,2008,66.28,segundo
hombres,huesca,aragon,paro,2008,4.73,segundo
mujeres,avila,castilla y leon,empleo,2008,37.62,tercero
mujeres,avila,castilla y leon,empleo,2008,36.75,segundo
hombres,rioja,la rioja,actividad,2008,69.9,cuarto
mujeres,guipuzcoa,pais vasco,empleo,2008,48.07,primero
hombres,castellon,comunidad valenciana,actividad,2008,71.9,primero
mujeres,sevilla,andalucia,paro,2008,16.3,segundo
mujeres,sevilla,andalucia,actividad,2008,49.39,segundo
mujeres,sevilla,andalucia,actividad,2008,48.63,tercero
mujeres,sevilla,andalucia,actividad,2008,50.25,cuarto
hombres,rioja,la rioja,empleo,2008,64.03,cuarto
hombres,rioja,la rioja,paro,2008,4.67,primero
hombres,castellon,comunidad valenciana,actividad,2008,72.6,segundo
hombres,rioja,la rioja,paro,2008,8.39,cuarto
hombres,rioja,la rioja,paro,2008,5.91,segundo
hombres,huesca,aragon,actividad,2008,69.96,segundo
mujeres,avila,castilla y leon,paro,2008,14.71,segundo
mujeres,santa cruz de tenerife,canarias,paro,2008,15.03,segundo
mujeres,santa cruz de tenerife,canarias,paro,2008,13.62,primero
hombres,barcelona,cataluña,actividad,2008,73.32,primero
hombres,barcelona,cataluña,actividad,2008,73.0,segundo
hombres,barcelona,cataluña,actividad,2008,72.17,tercero
hombres,barcelona,cataluña,actividad,2008,72.26,cuarto
hombres,albacete,castilla la mancha,paro,2008,7.2,primero
hombres,albacete,castilla la mancha,paro,2008,9.3,segundo
hombres,albacete,castilla la mancha,paro,2008,11.49,tercero
mujeres,granada,andalucia,actividad,2008,46.3,segundo
mujeres,granada,andalucia,actividad,2008,46.81,tercero
mujeres,santa cruz de tenerife,canarias,paro,2008,16.92,tercero
mujeres,granada,andalucia,actividad,2008,46.75,cuarto
hombres,santa cruz de tenerife,canarias,actividad,2008,69.33,segundo
hombres,santa cruz de tenerife,canarias,actividad,2008,68.43,tercero
hombres,santa cruz de tenerife,canarias,actividad,2008,68.25,cuarto
mujeres,santa cruz de tenerife,canarias,empleo,2008,40.03,cuarto
mujeres,santa cruz de tenerife,canarias,empleo,2008,41.45,tercero
mujeres,santa cruz de tenerife,canarias,empleo,2008,42.0,segundo
mujeres,santa cruz de tenerife,canarias,empleo,2008,42.43,primero
mujeres,asturias,asturias,empleo,2008,40.17,cuarto
mujeres,asturias,asturias,empleo,2008,41.6,tercero
mujeres,asturias,asturias,empleo,2008,40.74,segundo
mujeres,asturias,asturias,empleo,2008,39.26,primero
hombres,santa cruz de tenerife,canarias,actividad,2008,70.6,primero
hombres,cantabria,cantabria,empleo,2008,60.46,cuarto
mujeres,santa cruz de tenerife,canarias,paro,2008,22.03,cuarto
mujeres,santa cruz de tenerife,canarias,actividad,2008,49.43,segundo
hombres,santa cruz de tenerife,canarias,empleo,2008,60.25,primero
hombres,santa cruz de tenerife,canarias,empleo,2008,59.33,segundo
hombres,santa cruz de tenerife,canarias,empleo,2008,57.82,tercero
hombres,santa cruz de tenerife,canarias,empleo,2008,56.27,cuarto
hombres,alava,pais vasco,empleo,2008,68.02,primero
hombres,cuenca,castilla la mancha,empleo,2008,60.91,primero
hombres,cuenca,castilla la mancha,empleo,2008,61.83,segundo
hombres,cuenca,castilla la mancha,empleo,2008,62.46,tercero
hombres,cuenca,castilla la mancha,empleo,2008,59.84,cuarto
mujeres,granada,andalucia,actividad,2008,45.97,primero
hombres,huelva,andalucia,empleo,2008,54.04,cuarto
mujeres,santa cruz de tenerife,canarias,actividad,2008,49.12,primero
hombres,huelva,andalucia,empleo,2008,57.45,tercero
hombres,huelva,andalucia,empleo,2008,58.25,primero
mujeres,santa cruz de tenerife,canarias,actividad,2008,51.34,cuarto
mujeres,santa cruz de tenerife,canarias,actividad,2008,49.89,tercero
hombres,santa cruz de tenerife,canarias,paro,2008,14.66,primero
hombres,santa cruz de tenerife,canarias,paro,2008,14.43,segundo
hombres,santa cruz de tenerife,canarias,paro,2008,15.51,tercero
hombres,santa cruz de tenerife,canarias,paro,2008,17.55,cuarto
mujeres,asturias,asturias,paro,2008,11.99,cuarto
mujeres,asturias,asturias,paro,2008,9.52,tercero
mujeres,asturias,asturias,paro,2008,9.39,segundo
mujeres,asturias,asturias,paro,2008,11.56,primero
hombres,huelva,andalucia,empleo,2008,58.57,segundo
mujeres,avila,castilla y leon,paro,2008,12.07,primero
hombres,cantabria,cantabria,empleo,2008,63.24,tercero
hombres,cantabria,cantabria,empleo,2008,64.27,primero
mujeres,avila,castilla y leon,actividad,2008,43.09,segundo
mujeres,avila,castilla y leon,actividad,2008,42.93,primero
mujeres,segovia,castilla y leon,paro,2008,12.18,cuarto
mujeres,segovia,castilla y leon,paro,2008,12.67,tercero
mujeres,segovia,castilla y leon,paro,2008,13.9,segundo
mujeres,segovia,castilla y leon,paro,2008,16.23,primero
hombres,islas baleares,islas baleares,empleo,2008,65.4,primero
hombres,islas baleares,islas baleares,empleo,2008,68.93,segundo
hombres,islas baleares,islas baleares,empleo,2008,68.12,tercero
mujeres,gerona,cataluña,actividad,2008,54.13,primero
mujeres,gerona,cataluña,actividad,2008,55.55,segundo
mujeres,avila,castilla y leon,actividad,2008,43.56,tercero
mujeres,gerona,cataluña,actividad,2008,55.18,tercero
hombres,salamanca,castilla y leon,actividad,2008,62.59,primero
hombres,salamanca,castilla y leon,actividad,2008,63.03,segundo
hombres,salamanca,castilla y leon,actividad,2008,62.23,tercero
hombres,salamanca,castilla y leon,actividad,2008,61.08,cuarto
mujeres,segovia,castilla y leon,empleo,2008,41.56,cuarto
mujeres,segovia,castilla y leon,empleo,2008,42.53,tercero
mujeres,segovia,castilla y leon,empleo,2008,40.63,segundo
mujeres,segovia,castilla y leon,empleo,2008,39.44,primero
hombres,islas baleares,islas baleares,empleo,2008,62.83,cuarto
mujeres,avila,castilla y leon,paro,2008,17.8,cuarto
mujeres,avila,castilla y leon,paro,2008,13.63,tercero
mujeres,gerona,cataluña,actividad,2008,54.59,cuarto
hombres,cantabria,cantabria,empleo,2008,63.1,segundo
mujeres,avila,castilla y leon,actividad,2008,43.29,cuarto
hombres,salamanca,castilla y leon,paro,2008,7.33,tercero
hombres,salamanca,castilla y leon,empleo,2008,60.49,primero
hombres,salamanca,castilla y leon,empleo,2008,60.63,segundo
hombres,salamanca,castilla y leon,empleo,2008,57.67,tercero
hombres,salamanca,castilla y leon,empleo,2008,55.18,cuarto
mujeres,gerona,cataluña,empleo,2008,47.75,primero
mujeres,gerona,cataluña,empleo,2008,49.5,segundo
mujeres,gerona,cataluña,empleo,2008,50.66,tercero
mujeres,gerona,cataluña,empleo,2008,48.67,cuarto
hombres,albacete,castilla la mancha,paro,2008,15.54,cuarto
mujeres,gerona,cataluña,paro,2008,11.79,primero
mujeres,gerona,cataluña,paro,2008,10.88,segundo
hombres,salamanca,castilla y leon,paro,2008,9.65,cuarto
mujeres,gerona,cataluña,paro,2008,8.19,tercero
mujeres,lugo,galicia,actividad,2008,45.3,tercero
mujeres,segovia,castilla y leon,actividad,2008,47.33,cuarto
mujeres,segovia,castilla y leon,actividad,2008,48.7,tercero
hombres,huesca,aragon,actividad,2008,70.83,cuarto
hombres,huesca,aragon,actividad,2008,69.24,tercero
mujeres,badajoz,extremadura,actividad,2008,42.62,segundo
hombres,huesca,aragon,actividad,2008,68.91,primero
mujeres,segovia,castilla y leon,actividad,2008,47.19,segundo
mujeres,segovia,castilla y leon,actividad,2008,47.08,primero
hombres,salamanca,castilla y leon,paro,2008,3.36,primero
hombres,salamanca,castilla y leon,paro,2008,3.8,segundo
mujeres,gerona,cataluña,paro,2008,10.84,cuarto
mujeres,badajoz,extremadura,actividad,2008,42.34,primero
mujeres,badajoz,extremadura,empleo,2008,33.47,cuarto
mujeres,sevilla,andalucia,empleo,2008,38.83,tercero
hombres,palencia,castilla y leon,actividad,2008,60.54,cuarto
mujeres,barcelona,cataluña,actividad,2008,56.45,cuarto
mujeres,barcelona,cataluña,actividad,2008,55.78,tercero
mujeres,barcelona,cataluña,actividad,2008,55.86,segundo
mujeres,barcelona,cataluña,actividad,2008,55.39,primero
mujeres,toledo,castilla la mancha,actividad,2008,47.88,cuarto
mujeres,toledo,castilla la mancha,actividad,2008,47.2,tercero
mujeres,toledo,castilla la mancha,actividad,2008,49.11,segundo
mujeres,toledo,castilla la mancha,actividad,2008,47.6,primero
mujeres,coruña,galicia,actividad,2008,44.61,primero
mujeres,coruña,galicia,actividad,2008,46.69,segundo
hombres,alava,pais vasco,actividad,2008,71.29,cuarto
hombres,badajoz,extremadura,paro,2008,9.52,primero
hombres,badajoz,extremadura,paro,2008,10.76,segundo
hombres,badajoz,extremadura,paro,2008,11.03,tercero
hombres,badajoz,extremadura,paro,2008,16.12,cuarto
mujeres,coruña,galicia,actividad,2008,49.1,tercero
mujeres,coruña,galicia,actividad,2008,49.75,cuarto
hombres,orense,galicia,empleo,2008,55.21,primero
hombres,orense,galicia,empleo,2008,56.16,segundo
hombres,orense,galicia,empleo,2008,54.36,tercero
hombres,orense,galicia,empleo,2008,53.2,cuarto
mujeres,toledo,castilla la mancha,paro,2008,17.78,cuarto
mujeres,toledo,castilla la mancha,paro,2008,14.49,tercero
mujeres,toledo,castilla la mancha,paro,2008,15.58,segundo
mujeres,toledo,castilla la mancha,paro,2008,13.49,primero
hombres,alava,pais vasco,actividad,2008,70.74,tercero
hombres,alava,pais vasco,actividad,2008,70.46,segundo
hombres,alava,pais vasco,actividad,2008,69.4,primero
hombres,palencia,castilla y leon,actividad,2008,61.36,tercero
mujeres,barcelona,cataluña,paro,2008,10.64,cuarto
hombres,palencia,castilla y leon,actividad,2008,61.29,segundo
hombres,jaen,andalucia,paro,2008,8.27,primero
hombres,palencia,castilla y leon,empleo,2008,55.54,tercero
hombres,palencia,castilla y leon,empleo,2008,55.06,cuarto
mujeres,teruel,aragon,paro,2008,7.62,cuarto
mujeres,teruel,aragon,paro,2008,6.72,tercero
mujeres,teruel,aragon,paro,2008,9.8,segundo
mujeres,teruel,aragon,paro,2008,7.78,primero
mujeres,islas baleares,islas baleares,empleo,2008,49.91,cuarto
mujeres,islas baleares,islas baleares,empleo,2008,53.64,tercero
mujeres,islas baleares,islas baleares,empleo,2008,51.72,segundo
mujeres,islas baleares,islas baleares,empleo,2008,46.48,primero
hombres,palencia,castilla y leon,paro,2008,5.38,primero
hombres,palencia,castilla y leon,paro,2008,9.18,segundo
hombres,palencia,castilla y leon,paro,2008,9.47,tercero
hombres,palencia,castilla y leon,paro,2008,9.05,cuarto
hombres,castellon,comunidad valenciana,empleo,2008,62.37,cuarto
hombres,castellon,comunidad valenciana,empleo,2008,65.05,tercero
hombres,castellon,comunidad valenciana,empleo,2008,66.6,segundo
hombres,castellon,comunidad valenciana,empleo,2008,67.48,primero
mujeres,coruña,galicia,paro,2008,10.46,primero
mujeres,coruña,galicia,paro,2008,10.73,segundo
mujeres,coruña,galicia,paro,2008,10.48,tercero
mujeres,coruña,galicia,paro,2008,10.27,cuarto
mujeres,teruel,aragon,empleo,2008,42.3,cuarto
mujeres,teruel,aragon,empleo,2008,41.62,tercero
mujeres,teruel,aragon,empleo,2008,42.08,segundo
mujeres,teruel,aragon,empleo,2008,43.98,primero
hombres,jaen,andalucia,paro,2008,14.63,cuarto
hombres,jaen,andalucia,paro,2008,12.97,tercero
hombres,jaen,andalucia,paro,2008,11.09,segundo
hombres,palencia,castilla y leon,actividad,2008,61.43,primero
hombres,palencia,castilla y leon,empleo,2008,55.67,segundo
mujeres,barcelona,cataluña,paro,2008,7.9,tercero
mujeres,barcelona,cataluña,paro,2008,8.47,primero
hombres,jaen,andalucia,empleo,2008,56.87,segundo
hombres,jaen,andalucia,empleo,2008,59.67,primero
hombres,badajoz,extremadura,actividad,2008,66.97,cuarto
hombres,ciudad real,castilla la mancha,actividad,2008,67.31,cuarto
hombres,ciudad real,castilla la mancha,actividad,2008,67.87,tercero
hombres,ciudad real,castilla la mancha,actividad,2008,68.0,segundo
hombres,ciudad real,castilla la mancha,actividad,2008,66.33,primero
mujeres,cordoba,andalucia,paro,2008,15.87,primero
mujeres,cordoba,andalucia,paro,2008,21.17,segundo
hombres,navarra,navarra,empleo,2008,66.64,primero
hombres,navarra,navarra,empleo,2008,67.22,segundo
hombres,navarra,navarra,empleo,2008,67.01,tercero
hombres,navarra,navarra,empleo,2008,64.47,cuarto
mujeres,cordoba,andalucia,paro,2008,23.62,tercero
mujeres,cordoba,andalucia,paro,2008,26.02,cuarto
mujeres,valencia,comunidad valenciana,paro,2008,13.57,cuarto
mujeres,valencia,comunidad valenciana,paro,2008,12.94,tercero
mujeres,valencia,comunidad valenciana,paro,2008,11.81,segundo
mujeres,valencia,comunidad valenciana,paro,2008,11.75,primero
mujeres,vizcaya,pais vasco,actividad,2008,49.7,cuarto
mujeres,vizcaya,pais vasco,actividad,2008,49.03,tercero
mujeres,vizcaya,pais vasco,actividad,2008,48.22,segundo
mujeres,vizcaya,pais vasco,actividad,2008,46.94,primero
mujeres,cordoba,andalucia,actividad,2008,45.11,primero
mujeres,cordoba,andalucia,actividad,2008,45.01,segundo
mujeres,cordoba,andalucia,actividad,2008,45.61,tercero
mujeres,cordoba,andalucia,actividad,2008,47.01,cuarto
hombres,navarra,navarra,paro,2008,5.28,primero
hombres,navarra,navarra,paro,2008,4.83,segundo
hombres,badajoz,extremadura,actividad,2008,66.95,tercero
mujeres,barcelona,cataluña,paro,2008,6.8,segundo
hombres,badajoz,extremadura,actividad,2008,66.62,segundo
mujeres,valencia,comunidad valenciana,actividad,2008,52.88,primero
mujeres,cordoba,andalucia,empleo,2008,37.95,primero
mujeres,cordoba,andalucia,empleo,2008,35.48,segundo
mujeres,cordoba,andalucia,empleo,2008,34.84,tercero
mujeres,cordoba,andalucia,empleo,2008,34.78,cuarto
hombres,orense,galicia,paro,2008,5.98,primero
hombres,orense,galicia,paro,2008,4.47,segundo
hombres,orense,galicia,paro,2008,4.02,tercero
hombres,orense,galicia,paro,2008,5.36,cuarto
mujeres,toledo,castilla la mancha,empleo,2008,39.37,cuarto
mujeres,toledo,castilla la mancha,empleo,2008,40.36,tercero
mujeres,toledo,castilla la mancha,empleo,2008,41.46,segundo
mujeres,toledo,castilla la mancha,empleo,2008,41.18,primero
mujeres,barcelona,cataluña,empleo,2008,50.44,cuarto
mujeres,barcelona,cataluña,empleo,2008,51.37,tercero
mujeres,barcelona,cataluña,empleo,2008,52.06,segundo
mujeres,barcelona,cataluña,empleo,2008,50.7,primero
hombres,jaen,andalucia,empleo,2008,56.26,cuarto
hombres,jaen,andalucia,empleo,2008,56.42,tercero
hombres,orense,galicia,actividad,2008,58.72,primero
hombres,orense,galicia,actividad,2008,58.78,segundo
hombres,orense,galicia,actividad,2008,56.63,tercero
hombres,orense,galicia,actividad,2008,56.21,cuarto
hombres,coruña,galicia,paro,2008,8.31,primero
hombres,coruña,galicia,paro,2008,7.12,segundo
hombres,coruña,galicia,paro,2008,6.48,tercero
hombres,coruña,galicia,paro,2008,8.6,cuarto
mujeres,valencia,comunidad valenciana,actividad,2008,52.39,cuarto
mujeres,valencia,comunidad valenciana,actividad,2008,50.72,tercero
mujeres,valencia,comunidad valenciana,actividad,2008,51.71,segundo
hombres,badajoz,extremadura,actividad,2008,64.91,primero
mujeres,sevilla,andalucia,empleo,2008,39.24,cuarto
hombres,palencia,castilla y leon,empleo,2008,58.12,primero
hombres,badajoz,extremadura,empleo,2008,59.57,tercero
hombres,pontevedra,galicia,paro,2008,11.2,cuarto
mujeres,soria,castilla y leon,paro,2008,7.71,cuarto
mujeres,soria,castilla y leon,paro,2008,5.12,tercero
mujeres,soria,castilla y leon,paro,2008,10.13,segundo
mujeres,soria,castilla y leon,paro,2008,7.96,primero
mujeres,cuenca,castilla la mancha,empleo,2008,34.27,primero
mujeres,cuenca,castilla la mancha,empleo,2008,34.04,segundo
mujeres,cuenca,castilla la mancha,empleo,2008,33.22,tercero
mujeres,cuenca,castilla la mancha,empleo,2008,33.02,cuarto
hombres,huesca,aragon,empleo,2008,66.05,cuarto
hombres,huesca,aragon,empleo,2008,67.36,tercero
hombres,huesca,aragon,empleo,2008,66.66,segundo
hombres,huesca,aragon,empleo,2008,66.38,primero
