nivel_educativo,sexo,comunidad,año,media_poblacion,trimestre
educacion primaria,mujeres,ceuta,2016,18.6,segundo
educacion primaria,mujeres,ceuta,2016,19.8,tercero
educacion primaria,mujeres,ceuta,2016,17.6,cuarto
educacion secundaria,mujeres,madrid,2016,18.6,tercero
educacion secundaria,mujeres,madrid,2016,18.3,segundo
educacion secundaria,mujeres,madrid,2016,16.9,primero
educacion primaria,mujeres,melilla,2016,18.0,tercero
sin estudios,mujeres,navarra,2016,1.3,cuarto
sin estudios,mujeres,navarra,2016,0.8,primero
sin estudios,hombres,pais vasco,2016,0.3,primero
educacion primaria,mujeres,la rioja,2016,22.9,primero
educacion primaria,mujeres,la rioja,2016,22.1,segundo
educacion primaria,mujeres,la rioja,2016,19.6,tercero
educacion primaria,mujeres,la rioja,2016,18.0,cuarto
educacion secundaria,mujeres,region de murcia,2016,10.4,cuarto
educacion secundaria,mujeres,region de murcia,2016,11.1,tercero
educacion secundaria,mujeres,region de murcia,2016,12.1,segundo
educacion secundaria,mujeres,region de murcia,2016,11.8,primero
sin estudios,mujeres,canarias,2016,2.3,primero
sin estudios,mujeres,navarra,2016,1.0,tercero
educacion secundaria,mujeres,la rioja,2016,12.0,primero
educacion primaria,hombres,canarias,2016,28.8,primero
educacion universitaria,mujeres,galicia,2016,27.5,segundo
educacion secundaria,mujeres,andalucia,2016,11.4,cuarto
educacion secundaria,mujeres,andalucia,2016,11.4,tercero
educacion secundaria,mujeres,andalucia,2016,11.3,segundo
educacion secundaria,mujeres,andalucia,2016,11.6,primero
educacion primaria,hombres,galicia,2016,33.1,primero
educacion primaria,hombres,galicia,2016,33.8,segundo
educacion primaria,hombres,galicia,2016,33.9,tercero
educacion primaria,hombres,galicia,2016,34.5,cuarto
sin estudios,mujeres,galicia,2016,1.6,cuarto
sin estudios,hombres,valencia,2016,1.3,cuarto
educacion secundaria,mujeres,aragon,2016,13.9,cuarto
educacion secundaria,mujeres,aragon,2016,14.0,tercero
educacion secundaria,mujeres,aragon,2016,13.5,segundo
sin estudios,mujeres,galicia,2016,1.5,tercero
sin estudios,mujeres,galicia,2016,1.6,segundo
sin estudios,mujeres,galicia,2016,1.5,primero
educacion primaria,hombres,extremadura,2016,41.8,primero
educacion primaria,hombres,extremadura,2016,41.7,segundo
educacion primaria,hombres,extremadura,2016,41.2,tercero
educacion primaria,hombres,extremadura,2016,40.8,cuarto
educacion secundaria,mujeres,aragon,2016,14.0,primero
educacion primaria,hombres,valencia,2016,37.4,primero
educacion primaria,hombres,valencia,2016,36.6,segundo
sin estudios,hombres,valencia,2016,1.3,tercero
sin estudios,hombres,valencia,2016,1.2,segundo
sin estudios,hombres,valencia,2016,1.1,primero
educacion primaria,hombres,madrid,2016,23.3,cuarto
sin estudios,mujeres,extremadura,2016,3.5,primero
educacion primaria,hombres,navarra,2016,26.7,primero
educacion primaria,hombres,navarra,2016,26.7,segundo
educacion primaria,hombres,navarra,2016,25.5,tercero
educacion primaria,hombres,navarra,2016,26.4,cuarto
educacion secundaria,hombres,ceuta,2016,17.9,cuarto
educacion secundaria,hombres,ceuta,2016,17.1,tercero
educacion secundaria,hombres,ceuta,2016,18.4,segundo
educacion secundaria,hombres,ceuta,2016,18.6,primero
educacion universitaria,mujeres,region de murcia,2016,22.0,primero
educacion universitaria,mujeres,region de murcia,2016,23.2,segundo
educacion primaria,hombres,valencia,2016,36.5,tercero
educacion primaria,hombres,region de murcia,2016,33.4,primero
educacion primaria,hombres,region de murcia,2016,32.8,tercero
educacion primaria,hombres,region de murcia,2016,33.6,cuarto
educacion universitaria,mujeres,region de murcia,2016,23.5,tercero
educacion universitaria,mujeres,region de murcia,2016,24.1,cuarto
educacion secundaria,hombres,melilla,2016,21.5,cuarto
educacion secundaria,hombres,melilla,2016,19.2,tercero
educacion secundaria,hombres,melilla,2016,15.4,segundo
educacion secundaria,hombres,melilla,2016,14.8,primero
educacion primaria,hombres,madrid,2016,25.1,primero
educacion primaria,hombres,madrid,2016,24.8,segundo
educacion primaria,hombres,madrid,2016,23.3,tercero
educacion primaria,hombres,region de murcia,2016,32.3,segundo
educacion universitaria,mujeres,galicia,2016,28.0,tercero
educacion primaria,hombres,valencia,2016,36.8,cuarto
educacion secundaria,mujeres,asturias,2016,12.7,tercero
sin estudios,mujeres,madrid,2016,1.0,segundo
sin estudios,mujeres,madrid,2016,1.3,primero
educacion primaria,hombres,castilla y leon,2016,32.4,primero
educacion primaria,hombres,castilla y leon,2016,32.6,segundo
educacion primaria,hombres,castilla y leon,2016,32.4,tercero
educacion primaria,hombres,castilla y leon,2016,31.8,cuarto
educacion secundaria,mujeres,cantabria,2016,12.6,cuarto
educacion secundaria,mujeres,cantabria,2016,13.1,tercero
educacion secundaria,mujeres,cantabria,2016,12.1,segundo
educacion secundaria,mujeres,cantabria,2016,12.1,primero
sin estudios,hombres,andalucia,2016,1.8,cuarto
sin estudios,hombres,andalucia,2016,1.9,tercero
sin estudios,hombres,andalucia,2016,1.9,segundo
educacion primaria,hombres,cantabria,2016,33.8,primero
educacion primaria,hombres,cantabria,2016,30.1,segundo
educacion primaria,hombres,cantabria,2016,31.0,tercero
educacion primaria,hombres,cantabria,2016,31.8,cuarto
educacion secundaria,mujeres,castilla y leon,2016,12.0,cuarto
educacion secundaria,mujeres,castilla y leon,2016,11.5,tercero
educacion secundaria,mujeres,castilla y leon,2016,11.9,segundo
educacion secundaria,mujeres,castilla y leon,2016,11.6,primero
sin estudios,hombres,andalucia,2016,2.1,primero
educacion universitaria,mujeres,galicia,2016,27.4,primero
sin estudios,mujeres,madrid,2016,1.0,tercero
sin estudios,mujeres,madrid,2016,1.2,cuarto
educacion secundaria,mujeres,canarias,2016,16.3,primero
educacion secundaria,mujeres,canarias,2016,16.8,segundo
educacion secundaria,mujeres,asturias,2016,12.6,segundo
educacion secundaria,mujeres,asturias,2016,13.0,primero
sin estudios,hombres,navarra,2016,1.0,cuarto
sin estudios,hombres,navarra,2016,0.8,tercero
educacion universitaria,mujeres,madrid,2016,37.8,primero
educacion universitaria,mujeres,madrid,2016,36.8,segundo
educacion universitaria,mujeres,madrid,2016,37.3,tercero
educacion primaria,hombres,cataluña,2016,29.0,primero
educacion primaria,hombres,cataluña,2016,29.1,segundo
educacion primaria,hombres,cataluña,2016,28.6,tercero
educacion primaria,hombres,cataluña,2016,28.4,cuarto
educacion secundaria,mujeres,asturias,2016,12.6,cuarto
educacion secundaria,mujeres,baleares,2016,19.1,cuarto
educacion secundaria,mujeres,baleares,2016,17.2,segundo
educacion secundaria,mujeres,baleares,2016,16.4,primero
educacion universitaria,mujeres,madrid,2016,36.8,cuarto
sin estudios,hombres,navarra,2016,1.2,segundo
sin estudios,hombres,navarra,2016,0.8,primero
educacion primaria,hombres,castilla la mancha,2016,37.1,primero
educacion primaria,hombres,castilla la mancha,2016,37.6,segundo
educacion primaria,hombres,castilla la mancha,2016,36.8,tercero
educacion primaria,hombres,castilla la mancha,2016,37.1,cuarto
educacion secundaria,mujeres,canarias,2016,16.6,cuarto
educacion secundaria,mujeres,canarias,2016,17.0,tercero
educacion secundaria,mujeres,baleares,2016,17.7,tercero
primaria incompleta,mujeres,ceuta,2016,6.7,primero
educacion universitaria,mujeres,castilla la mancha,2016,22.5,tercero
primaria incompleta,mujeres,ceuta,2016,4.6,tercero
primaria incompleta,mujeres,cataluña,2016,6.6,cuarto
primaria incompleta,mujeres,cataluña,2016,6.5,tercero
educacion universitaria,hombres,asturias,2016,32.2,cuarto
educacion universitaria,hombres,asturias,2016,32.7,tercero
educacion universitaria,hombres,asturias,2016,31.2,segundo
educacion universitaria,hombres,asturias,2016,30.8,primero
educacion universitaria,hombres,pais vasco,2016,38.5,cuarto
primaria incompleta,mujeres,cataluña,2016,6.6,segundo
educacion universitaria,mujeres,andalucia,2016,24.2,cuarto
educacion universitaria,hombres,valencia,2016,25.1,cuarto
educacion universitaria,hombres,valencia,2016,25.9,segundo
educacion universitaria,hombres,valencia,2016,25.0,primero
primaria incompleta,mujeres,ceuta,2016,5.5,segundo
educacion universitaria,hombres,pais vasco,2016,38.8,tercero
educacion universitaria,hombres,pais vasco,2016,38.4,segundo
educacion universitaria,hombres,pais vasco,2016,38.7,primero
primaria incompleta,mujeres,canarias,2016,8.3,primero
primaria incompleta,mujeres,canarias,2016,8.0,segundo
educacion universitaria,hombres,valencia,2016,26.0,tercero
primaria incompleta,hombres,madrid,2016,3.4,primero
educacion universitaria,mujeres,andalucia,2016,24.4,tercero
educacion universitaria,mujeres,andalucia,2016,23.6,segundo
primaria incompleta,mujeres,cantabria,2016,2.1,segundo
primaria incompleta,mujeres,cantabria,2016,1.9,tercero
primaria incompleta,mujeres,cantabria,2016,1.3,cuarto
educacion universitaria,hombres,melilla,2016,26.1,primero
primaria incompleta,hombres,extremadura,2016,9.5,segundo
primaria incompleta,hombres,navarra,2016,2.5,cuarto
primaria incompleta,hombres,navarra,2016,2.9,tercero
primaria incompleta,hombres,navarra,2016,2.5,segundo
educacion universitaria,hombres,castilla la mancha,2016,20.1,cuarto
primaria incompleta,hombres,navarra,2016,2.3,primero
educacion secundaria,mujeres,madrid,2016,5.0,primero
educacion secundaria,mujeres,madrid,2016,4.8,segundo
educacion secundaria,mujeres,madrid,2016,5.1,tercero
educacion secundaria,mujeres,madrid,2016,5.3,cuarto
educacion universitaria,hombres,castilla la mancha,2016,19.4,primero
educacion universitaria,hombres,castilla la mancha,2016,18.9,segundo
educacion universitaria,hombres,castilla la mancha,2016,19.8,tercero
educacion universitaria,mujeres,andalucia,2016,23.7,primero
primaria incompleta,hombres,extremadura,2016,9.2,primero
primaria incompleta,mujeres,cantabria,2016,2.1,primero
primaria incompleta,hombres,madrid,2016,2.9,segundo
primaria incompleta,hombres,valencia,2016,4.9,tercero
educacion secundaria,mujeres,melilla,2016,7.0,primero
educacion secundaria,mujeres,melilla,2016,6.4,segundo
educacion secundaria,mujeres,melilla,2016,6.9,tercero
sin estudios,mujeres,asturias,2016,0.8,cuarto
primaria incompleta,hombres,la rioja,2016,2.1,primero
primaria incompleta,mujeres,galicia,2016,9.1,cuarto
primaria incompleta,hombres,la rioja,2016,1.6,segundo
primaria incompleta,hombres,la rioja,2016,1.8,tercero
primaria incompleta,mujeres,galicia,2016,9.0,tercero
educacion universitaria,hombres,region de murcia,2016,22.2,cuarto
educacion secundaria,mujeres,melilla,2016,5.4,cuarto
sin estudios,mujeres,andalucia,2016,4.6,primero
primaria incompleta,hombres,la rioja,2016,1.9,cuarto
educacion universitaria,hombres,baleares,2016,24.8,cuarto
educacion universitaria,hombres,baleares,2016,23.1,tercero
educacion universitaria,hombres,baleares,2016,21.4,segundo
educacion universitaria,hombres,baleares,2016,20.9,primero
educacion universitaria,hombres,ceuta,2016,26.7,primero
educacion universitaria,hombres,region de murcia,2016,22.5,tercero
primaria incompleta,hombres,valencia,2016,4.7,cuarto
primaria incompleta,mujeres,galicia,2016,8.8,segundo
primaria incompleta,mujeres,andalucia,2016,10.4,primero
primaria incompleta,hombres,valencia,2016,5.1,segundo
primaria incompleta,hombres,valencia,2016,4.9,primero
educacion universitaria,hombres,galicia,2016,25.5,cuarto
primaria incompleta,mujeres,canarias,2016,7.7,tercero
primaria incompleta,mujeres,canarias,2016,7.3,cuarto
educacion secundaria,mujeres,pais vasco,2016,8.0,tercero
educacion secundaria,mujeres,pais vasco,2016,7.8,segundo
primaria incompleta,hombres,madrid,2016,3.2,tercero
primaria incompleta,mujeres,galicia,2016,9.2,primero
educacion secundaria,mujeres,pais vasco,2016,8.1,primero
primaria incompleta,mujeres,cataluña,2016,6.7,primero
primaria incompleta,hombres,madrid,2016,3.1,cuarto
primaria incompleta,mujeres,pais vasco,2016,2.7,cuarto
primaria incompleta,mujeres,pais vasco,2016,2.8,tercero
primaria incompleta,mujeres,pais vasco,2016,2.4,segundo
primaria incompleta,mujeres,pais vasco,2016,2.5,primero
primaria incompleta,mujeres,andalucia,2016,10.0,tercero
primaria incompleta,mujeres,andalucia,2016,10.4,segundo
primaria incompleta,mujeres,andalucia,2016,9.6,cuarto
educacion universitaria,hombres,madrid,2016,37.9,primero
educacion universitaria,hombres,madrid,2016,38.0,segundo
educacion universitaria,hombres,madrid,2016,38.6,tercero
sin estudios,mujeres,aragon,2016,0.9,primero
primaria incompleta,hombres,region de murcia,2016,7.7,primero
sin estudios,mujeres,baleares,2016,2.3,segundo
sin estudios,mujeres,baleares,2016,2.5,primero
educacion secundaria,mujeres,region de murcia,2016,9.1,tercero
educacion secundaria,mujeres,region de murcia,2016,8.7,cuarto
primaria incompleta,hombres,region de murcia,2016,7.0,segundo
primaria incompleta,hombres,region de murcia,2016,6.8,tercero
sin estudios,mujeres,aragon,2016,0.7,segundo
primaria incompleta,hombres,region de murcia,2016,8.0,cuarto
sin estudios,hombres,asturias,2016,0.3,tercero
primaria incompleta,mujeres,castilla la mancha,2016,11.7,segundo
primaria incompleta,mujeres,castilla la mancha,2016,11.3,primero
primaria incompleta,hombres,castilla la mancha,2016,9.8,cuarto
primaria incompleta,hombres,castilla la mancha,2016,9.7,tercero
primaria incompleta,hombres,castilla la mancha,2016,9.7,segundo
educacion universitaria,hombres,melilla,2016,22.3,cuarto
educacion universitaria,hombres,melilla,2016,23.4,tercero
primaria incompleta,hombres,ceuta,2016,4.2,primero
educacion universitaria,hombres,melilla,2016,24.0,segundo
sin estudios,mujeres,aragon,2016,1.0,tercero
primaria incompleta,mujeres,castilla la mancha,2016,11.7,tercero
educacion secundaria,mujeres,region de murcia,2016,9.3,primero
sin estudios,hombres,baleares,2016,1.6,primero
educacion secundaria,mujeres,region de murcia,2016,8.8,segundo
educacion universitaria,hombres,andalucia,2016,22.2,primero
educacion universitaria,hombres,la rioja,2016,26.9,cuarto
educacion universitaria,hombres,la rioja,2016,26.1,tercero
educacion universitaria,hombres,cataluña,2016,28.6,primero
primaria incompleta,mujeres,region de murcia,2016,8.8,cuarto
sin estudios,mujeres,aragon,2016,0.9,cuarto
educacion universitaria,hombres,cataluña,2016,28.7,segundo
educacion universitaria,hombres,cataluña,2016,29.3,cuarto
primaria incompleta,hombres,extremadura,2016,9.2,cuarto
primaria incompleta,mujeres,region de murcia,2016,9.0,tercero
primaria incompleta,mujeres,region de murcia,2016,9.9,segundo
primaria incompleta,mujeres,region de murcia,2016,9.7,primero
primaria incompleta,hombres,extremadura,2016,10.2,tercero
sin estudios,hombres,asturias,2016,0.3,cuarto
primaria incompleta,mujeres,castilla la mancha,2016,11.4,cuarto
educacion universitaria,hombres,cataluña,2016,29.3,tercero
primaria incompleta,mujeres,castilla y leon,2016,5.4,primero
primaria incompleta,mujeres,castilla y leon,2016,5.5,segundo
primaria incompleta,mujeres,castilla y leon,2016,5.0,tercero
educacion universitaria,hombres,andalucia,2016,22.6,cuarto
educacion universitaria,hombres,la rioja,2016,27.1,segundo
educacion universitaria,hombres,la rioja,2016,26.3,primero
educacion universitaria,hombres,madrid,2016,38.5,cuarto
primaria incompleta,hombres,ceuta,2016,3.0,segundo
primaria incompleta,hombres,ceuta,2016,2.3,tercero
primaria incompleta,hombres,ceuta,2016,2.7,cuarto
educacion secundaria,mujeres,navarra,2016,8.0,tercero
educacion universitaria,hombres,galicia,2016,25.4,tercero
educacion secundaria,mujeres,navarra,2016,8.3,segundo
primaria incompleta,mujeres,navarra,2016,3.4,tercero
primaria incompleta,mujeres,navarra,2016,2.9,segundo
primaria incompleta,mujeres,navarra,2016,2.7,primero
primaria incompleta,hombres,cantabria,2016,1.3,primero
primaria incompleta,hombres,cantabria,2016,1.5,segundo
primaria incompleta,hombres,cantabria,2016,1.3,tercero
primaria incompleta,hombres,cantabria,2016,1.0,cuarto
educacion secundaria,mujeres,navarra,2016,9.4,primero
primaria incompleta,mujeres,navarra,2016,2.9,cuarto
educacion universitaria,hombres,galicia,2016,25.2,segundo
educacion universitaria,hombres,galicia,2016,25.2,primero
primaria incompleta,hombres,melilla,2016,6.9,primero
primaria incompleta,mujeres,castilla y leon,2016,5.3,cuarto
educacion secundaria,mujeres,navarra,2016,8.2,cuarto
primaria incompleta,mujeres,madrid,2016,5.2,primero
primaria incompleta,mujeres,madrid,2016,5.1,segundo
primaria incompleta,hombres,melilla,2016,6.6,cuarto
primaria incompleta,hombres,melilla,2016,5.5,tercero
primaria incompleta,mujeres,madrid,2016,5.1,tercero
primaria incompleta,mujeres,madrid,2016,4.9,cuarto
educacion universitaria,hombres,aragon,2016,28.0,cuarto
educacion universitaria,hombres,aragon,2016,28.2,tercero
educacion universitaria,hombres,aragon,2016,26.9,segundo
educacion universitaria,hombres,aragon,2016,27.6,primero
educacion universitaria,hombres,andalucia,2016,21.9,segundo
educacion universitaria,hombres,andalucia,2016,22.6,tercero
primaria incompleta,hombres,castilla la mancha,2016,9.3,primero
sin estudios,hombres,baleares,2016,1.6,segundo
sin estudios,hombres,baleares,2016,1.3,tercero
sin estudios,hombres,baleares,2016,0.9,cuarto
primaria incompleta,hombres,melilla,2016,5.2,segundo
educacion universitaria,hombres,ceuta,2016,24.6,segundo
educacion universitaria,hombres,ceuta,2016,22.7,tercero
educacion secundaria,mujeres,pais vasco,2016,8.6,cuarto
educacion secundaria,mujeres,galicia,2016,6.9,segundo
primaria incompleta,hombres,galicia,2016,5.7,primero
primaria incompleta,hombres,galicia,2016,5.4,segundo
primaria incompleta,hombres,galicia,2016,5.8,tercero
primaria incompleta,hombres,galicia,2016,5.5,cuarto
