Nivel de formación alcanzado	Sexo	Comunidades y Ciudades Autónomas	Periodo	Total
Primera etapa de educación secundaria y similar	Hombres	03 Asturias, Principado de	2014T4	26,1
Primera etapa de educación secundaria y similar	Hombres	03 Asturias, Principado de	2014T3	25,5
Primera etapa de educación secundaria y similar	Hombres	03 Asturias, Principado de	2014T2	25,2
Primera etapa de educación secundaria y similar	Hombres	03 Asturias, Principado de	2014T1	25,5
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2023T3	33,1
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2023T2	33,4
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2023T1	33,2
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2022T4	35,3
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2022T3	33,7
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2022T2	34,3
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2022T1	31,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2021T4	32,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2021T3	29,4
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2021T2	33,2
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2021T1	34,2
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2020T4	35,2
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2020T3	35,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2020T2	36,7
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2020T1	37,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2019T4	37,4
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2019T3	38,4
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2019T2	37,4
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2019T1	36,8
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2018T4	37,3
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2018T3	36,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2018T2	37,8
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2018T1	40,0
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2017T4	38,7
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2017T3	39,3
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2017T2	37,7
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2017T1	34,9
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2016T4	36,0
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2016T3	35,9
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2016T2	37,9
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2016T1	37,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2015T4	36,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2015T3	37,7
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2015T2	39,8
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2015T1	39,5
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2014T4	40,1
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2014T3	38,6
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2014T2	39,4
Primera etapa de educación secundaria y similar	Hombres	04 Balears, Illes	2014T1	37,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2023T3	30,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2023T2	30,6
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2023T1	29,3
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2022T4	27,8
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2022T3	27,6
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2022T2	29,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2022T1	29,0
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2021T4	28,6
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2021T3	27,4
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2021T2	28,1
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2021T1	27,7
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2020T4	27,6
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2020T3	27,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2020T2	28,8
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2020T1	29,4
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2019T4	29,0
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2019T3	29,6
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2019T2	30,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2019T1	30,6
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2018T4	31,4
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2018T3	30,5
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2018T2	31,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2018T1	29,3
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2017T4	29,1
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2017T3	28,8
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2017T2	29,5
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2017T1	30,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2016T4	30,8
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2016T3	30,4
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2016T2	29,8
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2016T1	28,8
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2015T4	30,4
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2015T3	30,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2015T2	30,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2015T1	30,9
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2014T4	30,4
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2014T3	30,2
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2014T2	30,5
Primera etapa de educación secundaria y similar	Hombres	05 Canarias	2014T1	29,8
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2023T3	29,6
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2023T2	31,5
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2023T1	31,7
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2022T4	31,3
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2022T3	32,5
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2022T2	33,2
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2022T1	33,6
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2021T4	33,7
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2021T3	32,7
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2021T2	33,5
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2021T1	32,5
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2020T4	32,9
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2020T3	31,0
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2020T2	33,0
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2020T1	34,4
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2019T4	31,9
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2019T3	31,5
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2019T2	31,2
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2019T1	31,9
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2018T4	29,1
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2018T3	28,8
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2018T2	29,7
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2018T1	30,9
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2017T4	29,9
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2017T3	29,4
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2017T2	31,3
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2017T1	32,0
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2016T4	31,8
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2016T3	31,0
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2016T2	30,1
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2016T1	33,8
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2015T4	32,3
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2015T3	32,5
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2015T2	31,6
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2015T1	31,1
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2014T4	31,0
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2014T3	29,3
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2014T2	28,7
Primera etapa de educación secundaria y similar	Hombres	06 Cantabria	2014T1	29,2
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2023T3	30,9
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2023T2	30,8
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2023T1	31,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2022T4	30,9
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2022T3	31,7
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2022T2	32,5
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2022T1	33,0
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2021T4	32,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2021T3	33,0
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2021T2	34,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2021T1	34,2
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2020T4	33,5
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2020T3	32,6
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2020T2	32,3
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2020T1	31,8
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2019T4	32,6
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2019T3	31,9
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2019T2	32,2
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2019T1	31,8
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2018T4	32,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2018T3	32,7
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2018T2	32,7
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2018T1	32,9
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2017T4	32,3
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2017T3	32,2
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2017T2	32,3
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2017T1	32,6
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2016T4	31,8
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2016T3	32,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2016T2	32,6
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2016T1	32,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2015T4	32,1
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2015T3	32,4
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2015T2	32,7
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2015T1	31,6
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2014T4	31,7
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2014T3	31,1
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2014T2	30,9
Primera etapa de educación secundaria y similar	Hombres	07 Castilla y León	2014T1	30,6
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2023T3	35,4
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2023T2	35,5
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2023T1	36,3
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2022T4	35,6
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2022T3	35,5
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2022T2	35,3
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2022T1	36,4
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2021T4	36,5
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2021T3	35,5
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2021T2	36,3
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2021T1	37,7
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2020T4	36,7
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2020T3	36,9
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2020T2	36,9
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2020T1	38,2
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2019T4	37,1
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2019T3	37,1
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2019T2	37,2
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2019T1	37,0
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2018T4	36,9
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2018T3	37,0
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2018T2	38,4
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2018T1	37,7
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2017T4	37,0
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2017T3	37,2
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2017T2	37,7
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2017T1	37,4
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2016T4	37,1
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2016T3	36,8
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2016T2	37,6
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2016T1	37,1
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2015T4	36,9
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2015T3	35,8
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2015T2	35,6
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2015T1	35,5
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2014T4	35,0
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2014T3	35,0
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2014T2	35,4
Primera etapa de educación secundaria y similar	Hombres	08 Castilla - La Mancha	2014T1	35,4
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2023T3	28,3
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2023T2	28,0
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2023T1	29,0
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2022T4	28,6
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2022T3	28,4
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2022T2	30,3
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2022T1	29,0
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2021T4	29,4
Primera etapa de educación secundaria y similar	Hombres	09 Cataluña	2021T3	29,8
