año,trimestre,origen_denuncia,provincia,comunidad,total_denuncias
2023,primero,parte_lesiones,zaragoza,aragon,151
2023,primero,asistencia_terceros,zaragoza,aragon,22
2023,segundo,victima,zaragoza,aragon,2
2023,segundo,familiar,zaragoza,aragon,1
2023,segundo,policia_victima,zaragoza,aragon,665
2023,segundo,policia_familiar,zaragoza,aragon,38
2023,segundo,intervencion_policial_directa,zaragoza,aragon,268
2023,segundo,parte_lesiones,zaragoza,aragon,121
2023,segundo,asistencia_terceros,zaragoza,aragon,18
2009,primero,victima,asturias,asturias,9
2009,primero,familiar,asturias,asturias,1
2009,primero,policia_victima,asturias,asturias,427
2009,primero,policia_familiar,asturias,asturias,3
2009,primero,intervencion_policial_directa,asturias,asturias,20
2009,primero,parte_lesiones,asturias,asturias,67
2009,primero,asistencia_terceros,asturias,asturias,2
2009,segundo,victima,asturias,asturias,239
2009,segundo,familiar,asturias,asturias,1
2009,segundo,policia_victima,asturias,asturias,331
2009,segundo,policia_familiar,asturias,asturias,8
2009,segundo,intervencion_policial_directa,asturias,asturias,13
2009,segundo,parte_lesiones,asturias,asturias,48
2009,segundo,asistencia_terceros,asturias,asturias,3
2009,tercero,victima,asturias,asturias,36
2009,tercero,familiar,asturias,asturias,2
2009,tercero,policia_victima,asturias,asturias,511
2009,tercero,policia_familiar,asturias,asturias,6
2009,tercero,intervencion_policial_directa,asturias,asturias,50
2009,tercero,parte_lesiones,asturias,asturias,86
2009,tercero,asistencia_terceros,asturias,asturias,5
2009,cuarto,victima,asturias,asturias,61
2009,cuarto,familiar,asturias,asturias,2
2009,cuarto,policia_victima,asturias,asturias,323
2009,cuarto,policia_familiar,asturias,asturias,3
2009,cuarto,intervencion_policial_directa,asturias,asturias,28
2009,cuarto,parte_lesiones,asturias,asturias,79
2009,cuarto,asistencia_terceros,asturias,asturias,9
2010,primero,victima,asturias,asturias,245
2010,primero,familiar,asturias,asturias,1
2010,primero,policia_victima,asturias,asturias,248
2010,primero,policia_familiar,asturias,asturias,8
2010,primero,intervencion_policial_directa,asturias,asturias,9
2010,primero,parte_lesiones,asturias,asturias,40
2010,primero,asistencia_terceros,asturias,asturias,3
2010,segundo,victima,asturias,asturias,88
2010,segundo,familiar,asturias,asturias,0
2010,segundo,policia_victima,asturias,asturias,352
2010,segundo,policia_familiar,asturias,asturias,4
2010,segundo,intervencion_policial_directa,asturias,asturias,11
2010,segundo,parte_lesiones,asturias,asturias,30
2010,segundo,asistencia_terceros,asturias,asturias,8
2010,tercero,victima,asturias,asturias,33
2010,tercero,familiar,asturias,asturias,2
2010,tercero,policia_victima,asturias,asturias,453
2010,tercero,policia_familiar,asturias,asturias,9
2010,tercero,intervencion_policial_directa,asturias,asturias,17
2010,tercero,parte_lesiones,asturias,asturias,48
2010,tercero,asistencia_terceros,asturias,asturias,32
2010,cuarto,victima,asturias,asturias,34
2010,cuarto,familiar,asturias,asturias,3
2010,cuarto,policia_victima,asturias,asturias,394
2010,cuarto,policia_familiar,asturias,asturias,4
2010,cuarto,intervencion_policial_directa,asturias,asturias,34
2010,cuarto,parte_lesiones,asturias,asturias,36
2010,cuarto,asistencia_terceros,asturias,asturias,1
2011,primero,victima,asturias,asturias,60
2011,primero,familiar,asturias,asturias,0
2011,primero,policia_victima,asturias,asturias,434
2011,primero,policia_familiar,asturias,asturias,3
2011,primero,intervencion_policial_directa,asturias,asturias,61
2011,primero,parte_lesiones,asturias,asturias,40
2011,primero,asistencia_terceros,asturias,asturias,12
2011,segundo,victima,asturias,asturias,67
2011,segundo,familiar,asturias,asturias,1
2011,segundo,policia_victima,asturias,asturias,523
2011,segundo,policia_familiar,asturias,asturias,5
2011,segundo,intervencion_policial_directa,asturias,asturias,45
2011,segundo,parte_lesiones,asturias,asturias,35
2011,segundo,asistencia_terceros,asturias,asturias,2
2011,tercero,victima,asturias,asturias,82
2011,tercero,familiar,asturias,asturias,0
2011,tercero,policia_victima,asturias,asturias,403
2011,tercero,policia_familiar,asturias,asturias,4
2011,tercero,intervencion_policial_directa,asturias,asturias,170
2011,tercero,parte_lesiones,asturias,asturias,30
2011,tercero,asistencia_terceros,asturias,asturias,8
2011,cuarto,victima,asturias,asturias,85
2011,cuarto,familiar,asturias,asturias,2
2011,cuarto,policia_victima,asturias,asturias,467
2011,cuarto,policia_familiar,asturias,asturias,0
2011,cuarto,intervencion_policial_directa,asturias,asturias,54
2011,cuarto,parte_lesiones,asturias,asturias,63
2011,cuarto,asistencia_terceros,asturias,asturias,0
2012,primero,victima,asturias,asturias,67
2012,primero,familiar,asturias,asturias,2
2012,primero,policia_victima,asturias,asturias,376
2012,primero,policia_familiar,asturias,asturias,5
2012,primero,intervencion_policial_directa,asturias,asturias,68
2012,primero,parte_lesiones,asturias,asturias,83
2012,primero,asistencia_terceros,asturias,asturias,4
2012,segundo,victima,asturias,asturias,68
2012,segundo,familiar,asturias,asturias,0
2012,segundo,policia_victima,asturias,asturias,341
2012,segundo,policia_familiar,asturias,asturias,4
2012,segundo,intervencion_policial_directa,asturias,asturias,81
2012,segundo,parte_lesiones,asturias,asturias,68
2012,segundo,asistencia_terceros,asturias,asturias,2
2012,tercero,victima,asturias,asturias,91
2012,tercero,familiar,asturias,asturias,1
2012,tercero,policia_victima,asturias,asturias,346
2012,tercero,policia_familiar,asturias,asturias,4
2012,tercero,intervencion_policial_directa,asturias,asturias,83
2012,tercero,parte_lesiones,asturias,asturias,107
2012,tercero,asistencia_terceros,asturias,asturias,2
2012,cuarto,victima,asturias,asturias,60
2012,cuarto,familiar,asturias,asturias,1
2012,cuarto,policia_victima,asturias,asturias,406
2012,cuarto,policia_familiar,asturias,asturias,2
2012,cuarto,intervencion_policial_directa,asturias,asturias,113
2012,cuarto,parte_lesiones,asturias,asturias,44
2012,cuarto,asistencia_terceros,asturias,asturias,2
2013,primero,victima,asturias,asturias,60
2013,primero,familiar,asturias,asturias,0
2013,primero,policia_victima,asturias,asturias,308
2013,primero,policia_familiar,asturias,asturias,1
2013,primero,intervencion_policial_directa,asturias,asturias,134
2013,primero,parte_lesiones,asturias,asturias,132
2013,primero,asistencia_terceros,asturias,asturias,6
2013,segundo,victima,asturias,asturias,97
2013,segundo,familiar,asturias,asturias,1
2013,segundo,policia_victima,asturias,asturias,327
2013,segundo,policia_familiar,asturias,asturias,6
2013,segundo,intervencion_policial_directa,asturias,asturias,84
2013,segundo,parte_lesiones,asturias,asturias,113
2013,segundo,asistencia_terceros,asturias,asturias,5
2013,tercero,victima,asturias,asturias,59
2013,tercero,familiar,asturias,asturias,2
2013,tercero,policia_victima,asturias,asturias,373
2013,tercero,policia_familiar,asturias,asturias,7
2013,tercero,intervencion_policial_directa,asturias,asturias,70
2013,tercero,parte_lesiones,asturias,asturias,102
2013,tercero,asistencia_terceros,asturias,asturias,1
2013,cuarto,victima,asturias,asturias,121
2013,cuarto,familiar,asturias,asturias,0
2013,cuarto,policia_victima,asturias,asturias,275
2013,cuarto,policia_familiar,asturias,asturias,2
2013,cuarto,intervencion_policial_directa,asturias,asturias,81
2013,cuarto,parte_lesiones,asturias,asturias,68
2013,cuarto,asistencia_terceros,asturias,asturias,3
2014,primero,victima,asturias,asturias,29
2014,primero,familiar,asturias,asturias,0
2014,primero,policia_victima,asturias,asturias,451
2014,primero,policia_familiar,asturias,asturias,6
2014,primero,intervencion_policial_directa,asturias,asturias,107
2014,primero,parte_lesiones,asturias,asturias,78
2014,primero,asistencia_terceros,asturias,asturias,3
2014,segundo,victima,asturias,asturias,39
2014,segundo,familiar,asturias,asturias,3
2014,segundo,policia_victima,asturias,asturias,413
2014,segundo,policia_familiar,asturias,asturias,5
2014,segundo,intervencion_policial_directa,asturias,asturias,107
2014,segundo,parte_lesiones,asturias,asturias,67
2014,segundo,asistencia_terceros,asturias,asturias,0
2014,tercero,victima,asturias,asturias,57
2014,tercero,familiar,asturias,asturias,2
2014,tercero,policia_victima,asturias,asturias,294
2014,tercero,policia_familiar,asturias,asturias,1
2014,tercero,intervencion_policial_directa,asturias,asturias,118
2014,tercero,parte_lesiones,asturias,asturias,92
2014,tercero,asistencia_terceros,asturias,asturias,4
2014,cuarto,victima,asturias,asturias,46
2014,cuarto,familiar,asturias,asturias,0
2014,cuarto,policia_victima,asturias,asturias,359
2014,cuarto,policia_familiar,asturias,asturias,9
2014,cuarto,intervencion_policial_directa,asturias,asturias,108
2014,cuarto,parte_lesiones,asturias,asturias,78
2014,cuarto,asistencia_terceros,asturias,asturias,10
2015,primero,victima,asturias,asturias,14
2015,primero,familiar,asturias,asturias,0
2015,primero,policia_victima,asturias,asturias,395
2015,primero,policia_familiar,asturias,asturias,7
2015,primero,intervencion_policial_directa,asturias,asturias,81
2015,primero,parte_lesiones,asturias,asturias,56
2015,primero,asistencia_terceros,asturias,asturias,12
2015,segundo,victima,asturias,asturias,7
2015,segundo,familiar,asturias,asturias,1
2015,segundo,policia_victima,asturias,asturias,347
2015,segundo,policia_familiar,asturias,asturias,9
2015,segundo,intervencion_policial_directa,asturias,asturias,102
2015,segundo,parte_lesiones,asturias,asturias,85
2015,segundo,asistencia_terceros,asturias,asturias,21
2015,tercero,victima,asturias,asturias,8
2015,tercero,familiar,asturias,asturias,0
2015,tercero,policia_victima,asturias,asturias,373
2015,tercero,policia_familiar,asturias,asturias,4
2015,tercero,intervencion_policial_directa,asturias,asturias,119
2015,tercero,parte_lesiones,asturias,asturias,89
2015,tercero,asistencia_terceros,asturias,asturias,6
2015,cuarto,victima,asturias,asturias,8
2015,cuarto,familiar,asturias,asturias,0
2015,cuarto,policia_victima,asturias,asturias,404
2015,cuarto,policia_familiar,asturias,asturias,5
2015,cuarto,intervencion_policial_directa,asturias,asturias,103
2015,cuarto,parte_lesiones,asturias,asturias,97
2015,cuarto,asistencia_terceros,asturias,asturias,6
2016,primero,victima,asturias,asturias,40
2016,primero,familiar,asturias,asturias,0
2016,primero,policia_victima,asturias,asturias,398
2016,primero,policia_familiar,asturias,asturias,6
2016,primero,intervencion_policial_directa,asturias,asturias,128
2016,primero,parte_lesiones,asturias,asturias,58
2016,primero,asistencia_terceros,asturias,asturias,15
2016,segundo,victima,asturias,asturias,14
2016,segundo,familiar,asturias,asturias,0
2016,segundo,policia_victima,asturias,asturias,421
2016,segundo,policia_familiar,asturias,asturias,9
2016,segundo,intervencion_policial_directa,asturias,asturias,128
2016,segundo,parte_lesiones,asturias,asturias,71
2016,segundo,asistencia_terceros,asturias,asturias,31
2016,tercero,victima,asturias,asturias,2
2016,tercero,familiar,asturias,asturias,0
2016,tercero,policia_victima,asturias,asturias,574
2016,tercero,policia_familiar,asturias,asturias,5
2016,tercero,intervencion_policial_directa,asturias,asturias,79
2016,tercero,parte_lesiones,asturias,asturias,120
2016,tercero,asistencia_terceros,asturias,asturias,8
2016,cuarto,victima,asturias,asturias,6
2016,cuarto,familiar,asturias,asturias,0
2016,cuarto,policia_victima,asturias,asturias,446
2016,cuarto,policia_familiar,asturias,asturias,4
2016,cuarto,intervencion_policial_directa,asturias,asturias,108
2016,cuarto,parte_lesiones,asturias,asturias,72
2016,cuarto,asistencia_terceros,asturias,asturias,4
2017,primero,victima,asturias,asturias,5
2017,primero,familiar,asturias,asturias,0
2017,primero,policia_victima,asturias,asturias,463
2017,primero,policia_familiar,asturias,asturias,3
2017,primero,intervencion_policial_directa,asturias,asturias,163
2017,primero,parte_lesiones,asturias,asturias,84
2017,primero,asistencia_terceros,asturias,asturias,5
2017,segundo,victima,asturias,asturias,4
2017,segundo,familiar,asturias,asturias,0
2017,segundo,policia_victima,asturias,asturias,456
2017,segundo,policia_familiar,asturias,asturias,4
2017,segundo,intervencion_policial_directa,asturias,asturias,128
2017,segundo,parte_lesiones,asturias,asturias,63
2017,segundo,asistencia_terceros,asturias,asturias,11
2017,tercero,victima,asturias,asturias,3
2017,tercero,familiar,asturias,asturias,1
2017,tercero,policia_victima,asturias,asturias,404
2017,tercero,policia_familiar,asturias,asturias,5
2017,tercero,intervencion_policial_directa,asturias,asturias,113
2017,tercero,parte_lesiones,asturias,asturias,91
2017,tercero,asistencia_terceros,asturias,asturias,7
2017,cuarto,victima,asturias,asturias,13
2017,cuarto,familiar,asturias,asturias,1
2017,cuarto,policia_victima,asturias,asturias,478
2017,cuarto,policia_familiar,asturias,asturias,5
2017,cuarto,intervencion_policial_directa,asturias,asturias,118
2017,cuarto,parte_lesiones,asturias,asturias,74
2017,cuarto,asistencia_terceros,asturias,asturias,9
2018,primero,victima,asturias,asturias,9
2018,primero,familiar,asturias,asturias,3
2018,primero,policia_victima,asturias,asturias,487
2018,primero,policia_familiar,asturias,asturias,8
2018,primero,intervencion_policial_directa,asturias,asturias,158
2018,primero,parte_lesiones,asturias,asturias,111
2018,primero,asistencia_terceros,asturias,asturias,24
2018,segundo,victima,asturias,asturias,14
2018,segundo,familiar,asturias,asturias,0
2018,segundo,policia_victima,asturias,asturias,466
2018,segundo,policia_familiar,asturias,asturias,4
2018,segundo,intervencion_policial_directa,asturias,asturias,149
2018,segundo,parte_lesiones,asturias,asturias,94
2018,segundo,asistencia_terceros,asturias,asturias,22
2018,tercero,victima,asturias,asturias,5
2018,tercero,familiar,asturias,asturias,1
2018,tercero,policia_victima,asturias,asturias,540
2018,tercero,policia_familiar,asturias,asturias,3
2018,tercero,intervencion_policial_directa,asturias,asturias,120
2018,tercero,parte_lesiones,asturias,asturias,87
2018,tercero,asistencia_terceros,asturias,asturias,9
2018,cuarto,victima,asturias,asturias,11
2018,cuarto,familiar,asturias,asturias,1
2018,cuarto,policia_victima,asturias,asturias,518
2018,cuarto,policia_familiar,asturias,asturias,4
2018,cuarto,intervencion_policial_directa,asturias,asturias,113
2018,cuarto,parte_lesiones,asturias,asturias,130
2018,cuarto,asistencia_terceros,asturias,asturias,18
2019,primero,victima,asturias,asturias,4
2019,primero,familiar,asturias,asturias,0
2019,primero,policia_victima,asturias,asturias,495
2019,primero,policia_familiar,asturias,asturias,5
2019,primero,intervencion_policial_directa,asturias,asturias,119
2019,primero,parte_lesiones,asturias,asturias,88
2019,primero,asistencia_terceros,asturias,asturias,31
2019,segundo,victima,asturias,asturias,2
2019,segundo,familiar,asturias,asturias,1
2019,segundo,policia_victima,asturias,asturias,484
2019,segundo,policia_familiar,asturias,asturias,6
2019,segundo,intervencion_policial_directa,asturias,asturias,86
2019,segundo,parte_lesiones,asturias,asturias,106
2019,segundo,asistencia_terceros,asturias,asturias,12
2019,tercero,victima,asturias,asturias,4
2019,tercero,familiar,asturias,asturias,4
2019,tercero,policia_victima,asturias,asturias,535
2019,tercero,policia_familiar,asturias,asturias,7
2019,tercero,intervencion_policial_directa,asturias,asturias,82
2019,tercero,parte_lesiones,asturias,asturias,98
2019,tercero,asistencia_terceros,asturias,asturias,5
2019,cuarto,victima,asturias,asturias,10
2019,cuarto,familiar,asturias,asturias,2
2019,cuarto,policia_victima,asturias,asturias,459
2019,cuarto,policia_familiar,asturias,asturias,4
2019,cuarto,intervencion_policial_directa,asturias,asturias,104
2019,cuarto,parte_lesiones,asturias,asturias,118
2019,cuarto,asistencia_terceros,asturias,asturias,18
2020,primero,victima,asturias,asturias,0
2020,primero,familiar,asturias,asturias,0
2020,primero,policia_victima,asturias,asturias,418
2020,primero,policia_familiar,asturias,asturias,8
2020,primero,intervencion_policial_directa,asturias,asturias,88
2020,primero,parte_lesiones,asturias,asturias,104
2020,primero,asistencia_terceros,asturias,asturias,47
2020,segundo,victima,asturias,asturias,0
2020,segundo,familiar,asturias,asturias,2
2020,segundo,policia_victima,asturias,asturias,441
2020,segundo,policia_familiar,asturias,asturias,1
2020,segundo,intervencion_policial_directa,asturias,asturias,152
2020,segundo,parte_lesiones,asturias,asturias,80
2020,segundo,asistencia_terceros,asturias,asturias,21
2020,tercero,victima,asturias,asturias,1
2020,tercero,familiar,asturias,asturias,2
2020,tercero,policia_victima,asturias,asturias,469
2020,tercero,policia_familiar,asturias,asturias,6
2020,tercero,intervencion_policial_directa,asturias,asturias,135
2020,tercero,parte_lesiones,asturias,asturias,129
2020,tercero,asistencia_terceros,asturias,asturias,24
2020,cuarto,victima,asturias,asturias,1
2020,cuarto,familiar,asturias,asturias,0
2020,cuarto,policia_victima,asturias,asturias,370
2020,cuarto,policia_familiar,asturias,asturias,1
2020,cuarto,intervencion_policial_directa,asturias,asturias,65
2020,cuarto,parte_lesiones,asturias,asturias,70
2020,cuarto,asistencia_terceros,asturias,asturias,15
2021,primero,victima,asturias,asturias,2
2021,primero,familiar,asturias,asturias,1
2021,primero,policia_victima,asturias,asturias,425
2021,primero,policia_familiar,asturias,asturias,5
2021,primero,intervencion_policial_directa,asturias,asturias,95
2021,primero,parte_lesiones,asturias,asturias,81
2021,primero,asistencia_terceros,asturias,asturias,7
2021,segundo,victima,asturias,asturias,2
2021,segundo,familiar,asturias,asturias,0
2021,segundo,policia_victima,asturias,asturias,470
2021,segundo,policia_familiar,asturias,asturias,11
2021,segundo,intervencion_policial_directa,asturias,asturias,86
2021,segundo,parte_lesiones,asturias,asturias,71
2021,segundo,asistencia_terceros,asturias,asturias,21
2021,tercero,victima,asturias,asturias,2
2021,tercero,familiar,asturias,asturias,1
2021,tercero,policia_victima,asturias,asturias,408
2021,tercero,policia_familiar,asturias,asturias,12
2021,tercero,intervencion_policial_directa,asturias,asturias,107
2021,tercero,parte_lesiones,asturias,asturias,79
2021,tercero,asistencia_terceros,asturias,asturias,22
2021,cuarto,victima,asturias,asturias,6
2021,cuarto,familiar,asturias,asturias,1
2021,cuarto,policia_victima,asturias,asturias,421
2021,cuarto,policia_familiar,asturias,asturias,9
2021,cuarto,intervencion_policial_directa,asturias,asturias,97
2021,cuarto,parte_lesiones,asturias,asturias,74
2021,cuarto,asistencia_terceros,asturias,asturias,16
2022,primero,victima,asturias,asturias,17
2022,primero,familiar,asturias,asturias,0
2022,primero,policia_victima,asturias,asturias,516
2022,primero,policia_familiar,asturias,asturias,12
2022,primero,intervencion_policial_directa,asturias,asturias,74
